Date,signal_crisis_score,signal_regime,return_regime_from_prior_signal,net_return_primary_full,gross_exposure_primary_full,turnover_primary_full
2022-03-23,0.4407977102017815,caution,caution,0.004662927307225173,0.8,0.00446099423816515
2022-03-24,0.4220674793230947,caution,caution,0.0027447937652813614,0.8,0.002158227019083414
2022-03-25,0.41590786107531813,caution,caution,-0.0010409049592990938,0.8,0.0016261729312146422
2022-03-28,0.30689245101393414,growth,caution,-0.003954331260799804,0.8,0.007766575616762139
2022-03-29,0.29110207487343,growth,caution,-0.003084925312897835,0.8,0.1989649948697106
2022-03-30,0.29908110013537714,growth,growth,0.0006631158061436437,0.6,0.15325825443759428
2022-03-31,0.41884771581350094,caution,growth,-0.0002127390895545478,0.6431234409499892,0.14325115354780832
2022-04-01,0.31526407090107317,growth,growth,-0.0009448098055554466,0.6855001705613329,0.0036595438454234876
2022-04-04,0.3044009017757693,growth,caution,0.003949625149801905,0.6855001705613329,0.12723937361537183
2022-04-05,0.4543648813515431,caution,growth,-0.005435651934632246,0.7184802253258867,0.1173166577504925
2022-04-06,0.4761728346290432,caution,growth,-0.004017678556994531,0.7483931701579374,0.22237131356365378
2022-04-07,0.4413284257433784,caution,caution,0.002018094362912226,0.8060710914027907,0.0033113325140817886
2022-04-08,0.45362512019887963,caution,caution,0.00037245291971443883,0.8060710914027907,0.009207559368712195
2022-04-11,0.5453602341159878,caution,caution,-0.009892583796588195,0.8060710914027907,0.01320876979070604
2022-04-12,0.5023015005945767,caution,caution,0.001725704201440248,0.8060710914027907,0.00610373657593757
2022-04-13,0.44216962435430324,caution,caution,0.006408056716418864,0.8060710914027907,0.007425412523567506
2022-04-14,0.47363359310659253,caution,caution,-0.0055897215753983875,0.8060710914027907,0.008757972177873413
2022-04-18,0.5714398385214363,caution,caution,0.0051359850928800466,0.8060710914027907,0.004263290171156302
2022-04-19,0.5373258482116144,caution,caution,0.0018959206732616085,0.8060710914027907,0.008941932508349855
2022-04-20,0.5382499986230308,caution,caution,-0.0047853745450811,0.8060710914027907,0.009261445916905427
2022-04-21,0.5686924698019082,caution,caution,-0.012361232728287042,0.8060710914027907,0.013203575439264304
2022-04-22,0.6633409659168279,panic,caution,-0.009814808510338002,0.8060710914027907,0.009464228008790938
2022-04-25,0.6492354689796819,caution,caution,-0.0038245427150267464,0.8060710914027907,0.8320506126457875
2022-04-26,0.8683510402719212,panic,panic,0.0035828859968345395,0.8,0.0019532518223246975
2022-04-27,0.8650755658875016,panic,caution,0.0008355397029196077,0.8,0.0052078541709743575
2022-04-28,0.6822590712564217,panic,panic,0.004525557263088675,0.8,0.0009060174700878387
2022-04-29,0.7850234109379457,panic,panic,-0.0020224437693927566,0.8,0.0015486202160204798
2022-05-02,0.7819542698899808,panic,panic,-0.0030318830236538696,0.8,0.008707497199692826
2022-05-03,0.6175672957119708,caution,panic,-0.00010903965692954376,0.8,0.0016751140916418938
2022-05-04,0.5820662856476253,caution,panic,-0.0012177456745625648,0.8,0.006860862300952175
2022-05-05,0.7368667113992432,panic,caution,0.003044441558739175,0.8,0.004726963341099177
2022-05-06,0.7316779483445536,panic,caution,0.001400255928977412,0.8,0.00028033151731288175
2022-05-09,0.772356213692404,panic,panic,-0.00416876243360631,0.8,0.005358046124477933
2022-05-10,0.7883589915740185,panic,panic,-0.0014551506942794834,0.8,0.003906908076267368
2022-05-11,0.8342643738265247,panic,panic,0.0029875209079988085,0.8,0.0025077526306233056
2022-05-12,0.7554807661623646,panic,panic,-0.0002941724202584206,0.8,0.008973991487398691
2022-05-13,0.65,panic,panic,-0.0038606688105259357,0.8,0.001778983716672955
2022-05-16,0.65,panic,panic,0.0008902178657492765,0.8,0.005005910055269458
2022-05-17,0.6401333602768114,caution,panic,-0.006012791620428226,0.8,0.0012013569671185942
2022-05-18,0.75,panic,panic,0.0026910685574115245,0.8,0.0018357997098893963
2022-05-19,0.65,panic,caution,-0.0008217639798520082,0.8,0.009466285779021588
2022-05-20,0.6558191837512665,panic,panic,0.00130051048937041,0.8,0.0006222238631125587
2022-05-23,0.6610302175550928,panic,panic,-0.003149034407865847,0.8,0.0053041450545551205
2022-05-24,0.6885057509483579,panic,panic,0.000786864135274401,0.8,0.0038797448573026916
2022-05-25,0.65,panic,panic,2.4963998340288285e-05,0.8,0.003641609784214128
2022-05-26,0.6485608716250805,caution,panic,-0.002203069176580197,0.8,0.0006524638867373422
2022-05-27,0.520702906003837,caution,panic,-0.0009469200617291396,0.8,0.0010690796099970812
2022-05-31,0.5272264056544476,caution,caution,-0.002051748742362469,0.8,0.004298705277433312
2022-06-01,0.6365778868278287,caution,caution,0.005768523701884076,0.8,0.001154859599976854
2022-06-02,0.6147394947755042,caution,caution,-0.000691608389922771,0.8,0.007930865091114847
2022-06-03,0.5339180311542089,caution,caution,-0.00084346833058635,0.8,0.005421857553272125
2022-06-06,0.5304183588732042,caution,caution,-0.00022469487514342745,0.8,0.0024649427850709227
2022-06-07,0.5193594341942165,caution,caution,0.001404482790602568,0.8,0.002784681592427063
2022-06-08,0.5320140194565502,caution,caution,0.0011845243343375778,0.8,0.001504242224267982
2022-06-09,0.5666262242389297,caution,caution,0.0026892681972259247,0.8,0.0040654338832380454
2022-06-10,0.5858208831200807,caution,caution,0.008006083559828348,0.8,0.0016408624896031565
2022-06-13,0.7571001300983726,panic,caution,-0.003086160610645039,0.8,0.013391836285824577
2022-06-14,0.7582847377649782,panic,caution,-0.0013371362762002459,0.8,0.003735952701810652
2022-06-15,0.6208681382015835,caution,panic,1.2336929484657588e-06,0.8,0.007821754923585666
2022-06-16,0.7288808037972102,panic,panic,-0.0014667368338053821,0.8,0.007911387036765472
2022-06-17,0.6865405314677471,panic,caution,0.00258577898886303,0.8,0.00700932230041984
2022-06-21,0.65,panic,panic,-0.002910529621491742,0.8,0.0005815243998985031
2022-06-22,0.55,caution,panic,0.0004753975223608098,0.8,0.002008786094062187
2022-06-23,0.55,caution,panic,-0.0013020284302567298,0.8,0.0026385702012985957
2022-06-24,0.55,caution,caution,-0.0013775738243024804,0.8,0.0005024792592734362
2022-06-27,0.55,caution,caution,-0.0012353883460461956,0.8,0.0003177508935003348
2022-06-28,0.65,panic,caution,0.0023876434658758328,0.8,0.0029018292777486243
2022-06-29,0.55,caution,caution,0.002635883107978687,0.8,0.002571092321419166
2022-06-30,0.55,caution,panic,-0.0034282960421567754,0.8,0.0009044960389067991
2022-07-01,0.65,panic,caution,0.0013585380399478986,0.8,0.0015870499789177317
2022-07-05,0.5565677195089275,caution,caution,0.0007539432673004942,0.8,0.013342282907470249
2022-07-06,0.55,caution,panic,-0.002475501941841096,0.8,0.007532444190936183
2022-07-07,0.55,caution,caution,0.00034139936233268386,0.8,6.834822068707558e-05
2022-07-08,0.55,caution,caution,-0.00022075675876054301,0.8,0.0004350891099681453
2022-07-11,0.55,caution,caution,0.004160608117180997,0.8,0.006551342307836661
2022-07-12,0.55,caution,caution,-0.001289270052403535,0.8,0.0011998186101705444
2022-07-13,0.551010102739946,caution,caution,0.000395383329578447,0.8,0.002553753884614207
2022-07-14,0.5536809780954027,caution,caution,-0.0007533344199933678,0.8,0.007833399229786597
2022-07-15,0.55,caution,caution,-0.0035321936088392736,0.8,0.0016190621268042937
2022-07-18,0.55,caution,caution,-0.0024914928291684957,0.8,0.002556674292855554
2022-07-19,0.55,caution,caution,-0.0024230519017043317,0.8,0.0033675555514375843
2022-07-20,0.55,caution,caution,-0.001716339350617213,0.8,0.2982882528152188
2022-07-21,0.55,caution,caution,0.003294667987461475,0.8149999999999998,0.21549795707803224
2022-07-22,0.55,caution,caution,-0.006563437780584658,0.8327458774181162,0.15836497256721666
2022-07-25,0.55,caution,caution,0.0004806974823401422,0.8451679916107975,0.10466862970765238
2022-07-26,0.552326537151726,caution,caution,-0.0066617444063165054,0.85,0.01235891785509146
2022-07-27,0.55,caution,caution,0.016308199535699508,0.85,0.02145324378746348
2022-07-28,0.5415217077830092,caution,caution,0.0016115085627559367,0.85,0.009371983792076245
2022-07-29,0.5248756234403564,caution,caution,0.0053495435807684455,0.85,0.010068895163901876
2022-08-01,0.5283061311668767,caution,caution,-0.0006861274518400462,0.85,0.00568779574824747
2022-08-02,0.5359262411493535,caution,caution,0.00020514659766424082,0.85,0.005487832819756181
2022-08-03,0.5179586262330332,caution,caution,0.008355685621058928,0.85,0.011841321236754257
2022-08-04,0.5187456213464582,caution,caution,-0.0011302277133953265,0.85,0.009197698603496826
2022-08-05,0.5207140120615412,caution,caution,0.00011061820728008875,0.85,0.009498524282054836
2022-08-08,0.5220638946849582,caution,caution,-0.004385735352720244,0.85,0.12093610385020437
2022-08-09,0.5266754368405284,caution,caution,-0.009506077216007713,0.85,0.08971527292499054
2022-08-10,0.4023806195861934,caution,caution,0.015514500696675704,0.8499999999999999,0.022543717358546343
2022-08-11,0.5023806195861934,caution,caution,-0.00020139219519244023,0.8499999999999999,0.0037749782357143283
2022-08-12,0.382388632200508,caution,caution,0.012660366301880055,0.8499999999999999,0.008595951196726397
2022-08-15,0.37743975482881165,caution,caution,0.004240372550905258,0.8499999999999999,0.005159055240392979
2022-08-16,0.3750775053844078,caution,caution,-0.002928905525000358,0.8499999999999999,0.0034980406625541305
2022-08-17,0.3860854284987635,caution,caution,-0.00791549966908034,0.8499999999999999,0.00909470952443795
2022-08-18,0.3801669691938742,caution,caution,0.007138713897842042,0.8499999999999999,0.00416486925764651
2022-08-19,0.51277137853708,caution,caution,-0.011722495489289941,0.8499999999999999,0.015372939351258011
2022-08-22,0.5789461492533341,caution,caution,-0.01187391831629625,0.8499999999999999,0.01685667014384333
2022-08-23,0.5912072658965168,caution,caution,0.0006793199715073861,0.8499999999999999,0.00643404462240104
2022-08-24,0.5641717688069698,caution,caution,0.0030508755419291766,0.8499999999999999,0.002855913401814382
2022-08-25,0.5377794210300092,caution,caution,0.01161311566315315,0.8499999999999999,0.011887170431454055
2022-08-26,0.7158916708512113,panic,caution,-0.022510921968427855,0.8499999999999999,0.023117052754517593
2022-08-29,0.680378150310938,panic,caution,-0.007393090842531258,0.8499999999999999,0.8740782850736266
2022-08-30,0.6761302167684657,panic,panic,-0.0026766291548895316,0.8,0.0028659099173722336
2022-08-31,0.6900964222418585,panic,panic,-0.0026633604398982325,0.8,0.0025070075291190874
2022-09-01,0.7020660972469289,panic,panic,0.0018220634417667192,0.8,0.006738486500104834
2022-09-02,0.65,panic,panic,0.002808550282434874,0.8,0.003032952308435921
2022-09-06,0.6580122180929889,panic,panic,0.001136862821271789,0.8,0.004417585003360924
2022-09-07,0.65,panic,panic,-0.0005091832183333755,0.8,0.006502027866697291
2022-09-08,0.65,panic,panic,-0.0007811854456827305,0.8,0.002979406688055408
2022-09-09,0.6400315998944298,caution,panic,-0.0019910330468204673,0.8,0.004758322056478026
2022-09-12,0.6277436951226446,caution,panic,-0.001052782405207231,0.8,0.0038792583969911587
2022-09-13,0.6540133847535438,panic,caution,0.0029734294335244105,0.8,0.010195743248784916
2022-09-14,0.668506499538335,panic,caution,-0.0021739002973700794,0.8,0.000570017849275517
2022-09-15,0.6837992347985692,panic,panic,-0.0052703653518541005,0.8,0.006998191828355538
2022-09-16,0.6962044516962932,panic,panic,0.001662734881257899,0.8,0.0019972791366462683
2022-09-19,0.6737536571830611,panic,panic,-0.000109667342276909,0.8,0.0005492369166663069
2022-09-20,0.65,panic,panic,0.000666693142351571,0.8,0.003961268146744024
2022-09-21,0.6709862377795895,panic,panic,0.006302525635957235,0.8,0.002258494798077715
2022-09-22,0.6623334591346025,panic,panic,0.0004968838942656095,0.8,0.0007448583352692717
2022-09-23,0.6912927864362706,panic,panic,0.0026770941044238494,0.8,0.012520293820638961
2022-09-26,0.8256987348784683,panic,panic,0.0021082083509706973,0.8,0.008675173269771075
2022-09-27,0.8100883504116881,panic,panic,0.0007774641385442926,0.8,0.000607326410766662
2022-09-28,0.7734726747263221,panic,panic,-0.00029774448353925287,0.8,0.012697489498279202
2022-09-29,0.7992504538408736,panic,panic,-0.0020418658038728887,0.8,0.0015156200039331824
2022-09-30,0.7670454621517838,panic,panic,1.936347262954108e-05,0.8,2.325942658193414e-05
2022-10-03,0.75,panic,panic,0.004960621726913361,0.8,0.010606767260073757
2022-10-04,0.65,panic,panic,-0.0025432203942526987,0.8,0.01062082872055109
2022-10-05,0.65,panic,panic,0.003062435121703899,0.8,0.005778686609298533
2022-10-06,0.75,panic,panic,0.004677780124821895,0.8,0.004422421548742506
2022-10-07,0.75,panic,panic,-0.0013063108581209404,0.8,0.005538200269158411
2022-10-10,0.7734219304154871,panic,panic,-0.002422403501715742,0.8,0.007190153142423994
2022-10-11,0.7970588381956836,panic,panic,-0.00028983685349182053,0.8,0.0010039894367544488
2022-10-12,0.8027495683913776,panic,panic,0.0016028731795276752,0.8,0.0019253731886217929
2022-10-13,0.7639580608289217,panic,panic,-0.0053622459496950325,0.8,0.0010713778121267947
2022-10-14,0.7563137739276151,panic,panic,-0.0002738479050352627,0.8,0.007263523999058552
2022-10-17,0.75,panic,panic,-0.004230860889392618,0.8,0.005105308806138742
2022-10-18,0.75,panic,panic,0.0003125686050706733,0.8,0.0010394876970505895
2022-10-19,0.65,panic,panic,-0.00037639224479846245,0.8,0.007745646713679832
2022-10-20,0.55,caution,panic,-0.000145999249903217,0.8,0.0008333601754335063
2022-10-21,0.55,caution,panic,0.0010579197822224717,0.8,0.009840411425976636
2022-10-24,0.55,caution,caution,-0.0004764961403026513,0.8,0.001566526032073412
2022-10-25,0.55,caution,caution,-0.004796252879771923,0.8,0.0051985702188018235
2022-10-26,0.55,caution,caution,-0.0032969407296564723,0.8,0.006449268487467796
2022-10-27,0.55,caution,caution,0.0034300521281676044,0.8,0.0036768329024168267
2022-10-28,0.55,caution,caution,-0.002226634028598906,0.8,0.004349454697757826
2022-10-31,0.55,caution,caution,0.0017427200292303713,0.8,0.006297313125405157
2022-11-01,0.55,caution,caution,0.0028907190847244912,0.8,0.0038056769095338727
2022-11-02,0.55,caution,caution,6.919385979564652e-05,0.8,0.004243127254864643
2022-11-03,0.55,caution,caution,0.0029994646935376235,0.8,0.004687881264985594
2022-11-04,0.55,caution,caution,-0.00018466687781948377,0.8,0.018546960352790742
2022-11-07,0.55,caution,caution,-0.0040390816601321156,0.8,0.0008529785449314375
2022-11-08,0.55,caution,caution,0.004728210811198563,0.8,0.010066809022253709
2022-11-09,0.5526682080836177,caution,caution,0.00221503534117784,0.8,0.004787175060681215
2022-11-10,0.55,caution,caution,-0.0023154055699372567,0.8,0.02009885787115462
2022-11-11,0.55,caution,caution,-0.00525018479002648,0.8,0.008155786488693528
2022-11-14,0.55,caution,caution,0.0029240845667175552,0.8,0.0010277019583007085
2022-11-15,0.55,caution,caution,-0.0006849158718147397,0.8,0.002655397979175189
2022-11-16,0.55,caution,caution,-0.0017352275021597086,0.8,0.0003466988016302963
2022-11-17,0.5550998674907472,caution,caution,-0.0002626795917322067,0.8,0.004154464947548897
2022-11-18,0.5579929001235373,caution,caution,-0.0006793807800167251,0.8,0.003596273550837359
2022-11-21,0.55,caution,caution,0.002656289984446003,0.8,0.005484488246245478
2022-11-22,0.55,caution,caution,-0.0027478213833052045,0.8,0.0028995918945687316
2022-11-23,0.5471370389101188,caution,caution,-0.0033307608780021036,0.8,0.006397315950624205
2022-11-25,0.5473911238400382,caution,caution,0.0002572321972109659,0.8,0.0003089876242776679
2022-11-28,0.55,caution,caution,0.0010032526559886623,0.8,0.2996462688437735
2022-11-29,0.55,caution,caution,0.0027844215903836123,0.815,0.0022286870855246707
2022-11-30,0.5322858018442742,caution,caution,0.005121528294589117,0.815,0.012705632943064937
2022-12-01,0.43313266131752026,caution,caution,-0.0012281800677014232,0.815,0.20733028374470341
2022-12-02,0.434459699773464,caution,caution,-0.00032494681667849523,0.8254999999999999,0.14477192396775468
2022-12-05,0.55,caution,caution,-0.005036780978931232,0.8328499999999999,0.11041043139643934
2022-12-06,0.5538373781788855,caution,caution,-0.010673375279973585,0.8379949999999999,0.012217296476148845
2022-12-07,0.5806122505722278,caution,caution,4.194761860643048e-05,0.8379949999999999,0.0035464168757209508
2022-12-08,0.587046382219204,caution,caution,0.0012276211866577569,0.8379949999999999,0.004573133708198077
2022-12-09,0.7093389385634582,panic,caution,-0.0029173487219741334,0.8379949999999999,0.006638357954378504
2022-12-12,0.7114457831325302,panic,caution,0.0033386513575481835,0.8379949999999999,0.7644215855162138
2022-12-13,0.55354953608284,caution,panic,0.0007101693568916101,0.8,0.009670872864801616
2022-12-14,0.65,panic,panic,-0.00304155612622925,0.8,0.0009724596704911437
2022-12-15,0.6572678194616297,panic,caution,-0.0002745482104467012,0.8,0.009605552588576316
2022-12-16,0.65,panic,panic,0.0034947750951119794,0.8,0.002426985944787463
2022-12-19,0.65,panic,panic,-0.0007216962683614936,0.8,0.0011144558553370931
2022-12-20,0.65,panic,panic,0.0015852219790595257,0.8,0.008679832286105416
2022-12-21,0.65,panic,panic,0.0007569866284560245,0.8,0.0016007982495757633
2022-12-22,0.65,panic,panic,-0.002914916974497972,0.8,0.004924205702076245
2022-12-23,0.65,panic,panic,0.0007196262361526262,0.8,0.0012220695649368674
2022-12-27,0.65,panic,panic,0.0023470752032244135,0.8,0.003177169513835454
2022-12-28,0.6592178751602998,panic,panic,0.0004328842762859608,0.8,0.003052844637823904
2022-12-29,0.6704783387154715,panic,panic,-0.0013531268614107583,0.8,0.004437015414949397
2022-12-30,0.65,panic,panic,-0.00021231350402795002,0.8,0.002974078114186429
2023-01-03,0.6791806233492913,panic,panic,0.00790342915434894,0.8,0.001582268098968831
2023-01-04,0.6549884612013125,panic,panic,0.0010399857734393336,0.8,0.004810344611978046
2023-01-05,0.6543360393447956,panic,panic,0.000897622306856638,0.8,0.008197172133331765
2023-01-06,0.65,panic,panic,-0.0009437995317094217,0.8,0.011967570160341667
2023-01-09,0.6541531966221181,panic,panic,-0.0023762869123361563,0.8,0.003244855221794851
2023-01-10,0.65,panic,panic,0.001462385234097363,0.8,0.0010346838969295669
2023-01-11,0.6455566092856154,caution,panic,-0.00020628547577905554,0.8,0.0002472952756591984
2023-01-12,0.541414094828516,caution,panic,-0.00140255157256719,0.8,0.008054787051503975
2023-01-13,0.52144367011048,caution,caution,0.003414146264564266,0.8,0.004465288096016207
2023-01-17,0.523572243488541,caution,caution,-0.0005109268427954117,0.8,0.0035218273599434413
2023-01-18,0.6376022064945527,caution,caution,-0.0008625597722786704,0.8,0.0010340376890454195
2023-01-19,0.5459429062768049,caution,caution,0.0034833995122929284,0.8,0.006727664752308238
2023-01-20,0.4410049429708341,caution,caution,-0.0017289748342596,0.8,0.0006186821486163785
2023-01-23,0.4347222066540261,caution,caution,0.0012974656001079055,0.8,0.0002597528728944809
2023-01-24,0.41211130030616033,caution,caution,0.0005380446789589044,0.8,0.00173893442050016
2023-01-25,0.4116724926304637,caution,caution,-0.0005570608439950941,0.8,0.2988671333199886
2023-01-26,0.14879539723355847,growth,caution,0.0029295536201616734,0.815,0.20369334338432515
2023-01-27,0.1460737648280121,growth,caution,0.0031764677024401777,0.8254999999999999,0.21081024389447814
2023-01-30,0.1629388397579001,growth,growth,-0.010249083879472876,0.7831185207009296,0.10537028824243386
2023-01-31,0.14685732123738893,growth,growth,0.006607654992991208,0.823877980410232,0.07363398956812574
2023-02-01,0.13108955410175924,growth,growth,0.012946691183498338,0.8660924872580398,0.01680257240384383
2023-02-02,0.11358848788528489,growth,growth,0.02022022276770996,0.8660924872580398,0.025691318488484535
2023-02-03,0.12655343798244104,growth,growth,-0.008839236227650593,0.8660924872580398,0.013712140692652051
2023-02-06,0.133928481382826,growth,growth,-0.001768434345684855,0.8660924872580398,0.006035940046966448
2023-02-07,0.11824189888012347,growth,growth,0.013669494468842691,0.8660924872580398,0.015089960887580597
2023-02-08,0.16107524489913846,growth,growth,-0.005759550679709791,0.8660924872580398,0.008381492408749804
2023-02-09,0.2736611172307946,growth,growth,-0.004043518051996431,0.8660924872580398,0.005308999952519159
2023-02-10,0.2751733422298167,growth,growth,-0.0046409511236708,0.8660924872580398,0.011792064271976757
2023-02-13,0.23919912932072995,growth,growth,0.007813032541461595,0.8660924872580398,0.010557747986692675
2023-02-14,0.12972390328790448,growth,growth,0.007275634129546349,0.8660924872580398,0.010258894794999827
2023-02-15,0.12178301160741625,growth,growth,-0.0013013271239294966,0.8660924872580398,0.006407380158401133
2023-02-16,0.23846441117192052,growth,growth,-0.011215001438337868,0.8660924872580398,0.011202459891271317
2023-02-17,0.24144970084333106,growth,growth,-0.004890556861850248,0.8660924872580398,0.007762694818002203
2023-02-21,0.4026756118139668,caution,growth,-0.011018945737536923,0.8660924872580398,0.011862181911139656
2023-02-22,0.4205920207583099,caution,growth,-0.001152175308226755,0.8660924872580398,0.01593559655836409
2023-02-23,0.3086535323394045,growth,caution,0.018814104689470756,0.85,0.023264880581896696
2023-02-24,0.5206013823738492,caution,caution,-0.006841725202690552,0.85,0.009158933534022666
2023-02-27,0.3832764221671221,caution,growth,0.002610812144871799,0.85,0.143517184181701
2023-02-28,0.39864206667514734,caution,caution,-0.0015923166323695837,0.85,0.008376503462190406
2023-03-01,0.5030907007546609,caution,caution,-0.005690801718826188,0.8499999999999998,0.10091513774626838
2023-03-02,0.26910613688605234,growth,caution,0.009115377800215763,0.8499999999999996,0.005438214301758378
2023-03-03,0.2504342647119392,growth,caution,0.013257215272301837,0.8499999999999996,0.012610210825340154
2023-03-06,0.2496148775553042,growth,growth,-0.005035799800797935,0.8499999999999996,0.0063014584617767586
2023-03-07,0.392759807858135,caution,growth,-0.003349063374157968,0.8499999999999996,0.00998081036099916
2023-03-08,0.2658576557743355,growth,growth,0.006196191822100294,0.8499999999999996,0.008245145547710523
2023-03-09,0.5586453356569773,caution,caution,-0.009966231444574869,0.8499999999999996,0.008698917459937346
2023-03-10,0.6273796572858604,caution,growth,-0.0069177285827659585,0.8499999999999996,0.005062875957192304
2023-03-13,0.652512083632264,panic,caution,0.00194963525540226,0.8499999999999996,0.007977580649988983
2023-03-14,0.5752994254335682,caution,caution,0.017091776433779016,0.8499999999999996,0.9751393246298992
2023-03-15,0.6294308665236322,caution,panic,0.007679673058645697,0.8,0.0015374720838128852
2023-03-16,0.5041231593814544,caution,caution,7.652365038057773e-05,0.8,0.0011496865980429871
2023-03-17,0.5212247473695457,caution,caution,0.005902482521612962,0.8,0.012737405383819844
2023-03-20,0.5016193441469591,caution,caution,-0.0027250338027184906,0.8,0.0024061415420946752
2023-03-21,0.48643119499138565,caution,caution,-0.005847517902683674,0.8,0.006653708870489439
2023-03-22,0.5064080308838599,caution,caution,0.0013510406605719005,0.8,0.009122410999425845
2023-03-23,0.5032939870282002,caution,caution,0.004476473814287063,0.8,0.003937788811134324
2023-03-24,0.4957144462078251,caution,caution,-0.00033124669180450983,0.8,0.006492905700427487
2023-03-27,0.49354081098878577,caution,caution,-0.004384485441613295,0.8,0.002048493370924054
2023-03-28,0.39615521035086554,caution,caution,0.0006627897315225617,0.8,0.004378845323803449
2023-03-29,0.25426307130389303,growth,caution,-0.000233828037947581,0.8,0.0027921917653261352
2023-03-30,0.2399909251174997,growth,caution,0.00018271496885891025,0.8,0.2002733593468905
2023-03-31,0.21813735789549565,growth,growth,-0.00048644495849792246,0.6,0.0026435462691277167
2023-04-03,0.21350700657280164,growth,growth,0.0006004573496329879,0.6,0.16203126904095444
2023-04-04,0.12027457346056987,growth,growth,0.0025629022289928027,0.6487535751012441,0.15264858470677223
2023-04-05,0.20797298566002548,growth,growth,-0.0009228837200815354,0.6882424901149465,0.13833666854709314
2023-04-06,0.0969977630034014,growth,growth,-0.0011266291954499241,0.7267649961399187,0.0053878046562517955
2023-04-10,0.10006056105147075,growth,growth,0.002237446546014654,0.7267649961399187,0.10880036335222859
2023-04-11,0.10097244337715489,growth,growth,-0.0007659543393983004,0.760505407509567,0.10265378690792014
2023-04-12,0.09153037407636455,growth,growth,-0.003970414895777985,0.7909807297462281,0.09324335042183379
2023-04-13,0.0735958683956926,growth,growth,0.006253694885808958,0.8175911542407273,0.07500642060248536
2023-04-14,0.07667325696433408,growth,growth,0.000920022897166195,0.8400175355239436,0.06965989802082956
2023-04-17,0.07216413389615912,growth,growth,-0.0044170716080906836,0.8641556508425394,0.009026010266036274
2023-04-18,0.07134140348291015,growth,growth,0.005942239342060507,0.8641556508425395,0.007129840479760471
2023-04-19,0.07155455008204423,growth,growth,-0.0025076141832334198,0.8641556508425395,0.07657538465125485
2023-04-20,0.07750864242224226,growth,growth,-0.008282005369898537,0.883551842363608,0.010152575136006594
2023-04-21,0.05745434684831621,growth,growth,-0.0024015445181245765,0.8835518423636082,0.002998121721016196
2023-04-24,0.036874950086477315,growth,growth,0.0009163951364470346,0.8835518423636082,0.0055849169621928554
2023-04-25,0.09185759719939962,growth,growth,-0.015135751057090086,0.8835518423636082,0.011955786725519238
2023-04-26,0.10623683351152696,growth,growth,0.005496791258766898,0.8835518423636082,0.012405983147401151
2023-04-27,0.03756635353234494,growth,growth,0.023101795417545423,0.8835518423636082,0.027436198371671463
2023-04-28,0.026506787964674886,growth,growth,0.009441308756887867,0.8835518423636082,0.00604612298324231
2023-05-01,0.0278262236802215,growth,growth,0.009123318011222015,0.8835518423636082,0.01488718314471047
2023-05-02,0.1424991419732033,growth,growth,-0.013188671263740348,0.8835518423636082,0.015142572711652723
2023-05-03,0.15135944873453427,growth,growth,-0.00730788637424562,0.8835518423636082,0.0070864356829036055
2023-05-04,0.21434432433885492,growth,growth,-0.004627323113546744,0.8835518423636082,0.006134665593177161
2023-05-05,0.06368104942006009,growth,growth,0.01378706677302044,0.8835518423636082,0.017392136574037962
2023-05-08,0.15332023628225122,growth,growth,0.004904111605206207,0.8835518423636082,0.005172095722363403
2023-05-09,0.1422163630454946,growth,growth,-0.004733215868033325,0.8835518423636082,0.00873024239947757
2023-05-10,0.03618364628082431,growth,growth,0.0020108648117813654,0.8835518423636082,0.007621595071119898
2023-05-11,0.13844597734270958,growth,growth,-0.0046515308604878625,0.8835518423636082,0.08609363101270578
2023-05-12,0.14014255126874875,growth,growth,-0.0030042519258852707,0.8907868917063761,0.08943270047706303
2023-05-15,0.13815458225578028,growth,growth,0.010766397521697835,0.8979274582036801,0.007934230870189053
2023-05-16,0.14909594339756732,growth,growth,-0.002876380436390047,0.8979274582036801,0.06876220390782802
2023-05-17,0.12870594713080005,growth,growth,0.01746159194989283,0.9035199827628245,0.06696260178266443
2023-05-18,0.11613812764180201,growth,growth,0.02294201971024523,0.9137541646791513,0.045229586769872175
2023-05-19,0.11805480680086067,growth,growth,-0.003777101289305418,0.9145005323888037,0.050008475032838826
2023-05-22,0.11909780723022588,growth,growth,0.001675277872655423,0.9080911327294886,0.0385313804778937
2023-05-23,0.14129283170960716,growth,growth,-0.009362976677756096,0.900695040779139,0.04497090794644934
2023-05-24,0.2979081006348685,growth,growth,-0.003629495091243329,0.897173759453125,0.045956517381297114
2023-05-25,0.18828538159068292,growth,growth,0.086142482027183,0.9002817613487067,0.08583566056077119
2023-05-26,0.13400104677941077,growth,growth,0.022122680135301387,0.8960276103784788,0.010132443228171488
2023-05-30,0.11751133669449662,growth,growth,0.007114780643758589,0.8960276103784788,0.01292647247027952
2023-05-31,0.12047397155979071,growth,growth,-0.01880982376885909,0.8960276103784788,0.020839782001247035
2023-06-01,0.008000610993790421,growth,growth,0.02327003474917322,0.8960276103784788,0.06606003257638036
2023-06-02,0.0,growth,growth,-0.0007336587333907074,0.8981038781295397,0.06287891779693218
2023-06-05,0.10255490271612051,growth,growth,-0.0029654145088070516,0.905673285191042,0.07665011776530345
2023-06-06,0.1,growth,growth,-0.004932547523690323,0.9291916248478227,0.0505145865696328
